course_link,canale,date_year,year,language,course_id,course_name,semester,professors
/cattedreonline/corso/MRK13/B/LM19KBASE/2024,B,2024,1,Italiano,MRK13,"Fondamenti Di Economia Comportamentale",Primo Semestre,"Nicola Campigotto / Matilde Giaccherini"
/cattedreonline/corso/MRK11/A/LM19KBASE/2024,A,2024,1,Italiano,MRK11,"Fondamenti Di Marketing",Primo Semestre,"Matteo De Angelis"
/cattedreonline/corso/MRK11/B/LM19KBASE/2024,B,2024,1,Italiano,MRK11,"Fondamenti Di Marketing",Primo Semestre,"Rumen Ivaylov Pozharliev"
/cattedreonline/corso/T219/A/3GSLMDA/2024,A,2024,5,Italiano,T219,"Formazione Legale (amministrativo)",I Semestre,"Silvia De Nitto / Elisabetta Tatì"
/cattedreonline/corso/T219/B/3GSLMDA/2024,B,2024,5,Italiano,T219,"Formazione Legale (amministrativo)",I Semestre,"Elisabetta Tatì"
/cattedreonline/corso/T215/A/3GSLMDC/2024,A,2024,5,Italiano,T215,"Formazione Legale (civile)",I Semestre,"Maurizio Benincasa"
/cattedreonline/corso/T215/B/3GSLMDC/2024,B,2024,5,Italiano,T215,"Formazione Legale (civile)",I Semestre,"Luigi Carvelli"
/cattedreonline/corso/T216/A/3GSLMDN/2024,A,2024,5,Italiano,T216,"Formazione Legale (economia E Imprese)",I Semestre,"Giuseppe Cavallaro / Gregorio Consoli"
/cattedreonline/corso/T216/B/3GSLMDN/2024,B,2024,5,Italiano,T216,"Formazione Legale (economia E Imprese)",I Semestre,"Giorgio Leccisi / Pierpaolo Pirani"
/cattedreonline/corso/T227/0/3GSLMEL/2024,0,2024,5,Inglese,T227,"Formazione Legale (european Law)",I Semestre,"Valentina Palmisano"
/cattedreonline/corso/T222/A/3GSLMDL/2024,A,2024,5,Italiano,T222,"Formazione Legale (innovazione)",I Semestre,"Fabio Capri"
/cattedreonline/corso/T222/B/3GSLMDL/2024,B,2024,5,Italiano,T222,"Formazione Legale (innovazione)",I Semestre,"Laura Greco"
/cattedreonline/corso/T220/A/3GSLMDZ/2024,A,2024,5,Italiano,T220,"Formazione Legale (internazionale)",I Semestre,"Donato Greco"
/cattedreonline/corso/T220/B/3GSLMDZ/2024,B,2024,5,Italiano,T220,"Formazione Legale (internazionale)",I Semestre,"Donato Greco"
/cattedreonline/corso/T221/A/3GSLMDV/2024,A,2024,5,Italiano,T221,"Formazione Legale (lavoro)",I Semestre,"Paolo Eugenio Pedà"
/cattedreonline/corso/T221/B/3GSLMDV/2024,B,2024,5,Italiano,T221,"Formazione Legale (lavoro)",I Semestre,"Simone Caponetti"
/cattedreonline/corso/T221/C/3GSLMDV/2024,C,2024,5,Italiano,T221,"Formazione Legale (lavoro)",I Semestre,"Paolo Eugenio Pedà / Antonio Dimitri Zumbo"
/cattedreonline/corso/T218/A/3GSLMDP/2024,A,2024,5,Italiano,T218,"Formazione Legale (penale)",I Semestre,"Maurizio Bellacosa"
/cattedreonline/corso/T218/B/3GSLMDP/2024,B,2024,5,Italiano,T218,"Formazione Legale (penale)",I Semestre,"Maurizio Bellacosa"
/cattedreonline/corso/T218/C/3GSLMDP/2024,C,2024,5,Italiano,T218,"Formazione Legale (penale)",I Semestre,"Maurizio Bellacosa"
/cattedreonline/corso/T217/A/3GSLMDS/2024,A,2024,5,Italiano,T217,"Formazione Legale (societario E Tributario)",I Semestre,"Matteo Golisano"
/cattedreonline/corso/T217/B/3GSLMDS/2024,B,2024,5,Italiano,T217,"Formazione Legale (societario E Tributario)",I Semestre,"Simone D'orsi"
/cattedreonline/corso/SV6/0/LM20IRBASE/2024,0,2024,1,Italiano,SV6,"Francese",Secondo Semestre,"Odile Campestre / Marie-francoise Vaneecke"
/cattedreonline/corso/038/0/L22PPEBASE/2024,0,2024,1,Italiano,038,"Francese",II Semestre,"Clarisse Auclert / Daniele Azoulay / Odile Campestre / Marie-francoise Vaneecke"
/cattedreonline/corso/038/0/L22PSBASE/2024,0,2024,1,Italiano,038,"Francese",II Semestre,"Clarisse Auclert / Daniele Azoulay / Odile Campestre / Marie-francoise Vaneecke"
/cattedreonline/corso/BA05/A/L21BABASE/2024,A,2024,1,Inglese,BA05,"Fundamentals Of Management",Secondo Semestre,"Valerio Pelucco"
/cattedreonline/corso/BA05/B/L21BABASE/2024,B,2024,1,Inglese,BA05,"Fundamentals Of Management",Secondo Semestre,"Valerio Pelucco"
/cattedreonline/corso/T052/0/L21BBBASE/2024,0,2024,3,Inglese,T052,"Gambling: Probability And Decision",II Semestre,"Hlafo Alfie Mimun"
/cattedreonline/corso/EFI01/0/LMEFIAE/2024,0,2024,1,Inglese,EFI01,"Games And Networks",Primo Semestre,"Marco Scarsini"
/cattedreonline/corso/T030/A/L21BBBASE/2024,A,2024,2,Inglese,T030,"Games And Strategies",II Semestre,"Roberto Lucchetti / Xavier Mathieu Raymond Venel"
/cattedreonline/corso/T030/B/L21BBBASE/2024,B,2024,2,Inglese,T030,"Games And Strategies",II Semestre,"Roberto Lucchetti / Xavier Mathieu Raymond Venel"
/cattedreonline/corso/M177/0/L22PPEBASE/2024,0,2024,3,Inglese,M177,"Gender Politics",II Semestre,"Emiliana De Blasio"
/cattedreonline/corso/M177/0/L22PSBASE/2024,0,2024,3,Inglese,M177,"Gender Politics",II Semestre,"Emiliana De Blasio"
/cattedreonline/corso/M314/0/LM20IRBASE/2024,0,2024,2,Inglese,M314,"Geopolitical Scenarios And Political Risk",Primo Semestre,"Giuseppe Scognamiglio"
/cattedreonline/corso/M234/0/LM19KBASE/2024,0,2024,2,Italiano,M234,"Gestione Dei Processi Commerciali E Delle Reti Di Vendita",Primo Semestre,"Daniele D'ambrosio"
/cattedreonline/corso/M399/0/3GSLMDL/2024,0,2024,5,Italiano,M399,"Giustizia Sostenibile E Adr",I Semestre,"Marco Marinaro"
/cattedreonline/corso/ACE05/0/L21BABASE/2024,0,2024,2,Inglese,ACE05,"Global Financial Environment",Primo Semestre,"Helen Chiappini / Gianfranco Antonio Vento"
/cattedreonline/corso/M190/0/1EEL2BASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli"
/cattedreonline/corso/M190/0/L21BBBASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli"
/cattedreonline/corso/M190/0/L22PPEBASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli"
/cattedreonline/corso/M190/0/L21BABASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",Secondo Semestre,"Samuele Sangalli"
/cattedreonline/corso/M190/0/L22PSBASE/2024,0,2024,3,Inglese,M190,"Global Governance Through Interreligious Dialogue",II Semestre,"Samuele Sangalli"
/cattedreonline/corso/GMP11/0/LM19GMBASE/2024,0,2024,2,Inglese,GMP11,"Global History",Primo Semestre,"Rosario Forlenza"
/cattedreonline/corso/GMP03/0/LM19GMBASE/2024,0,2024,1,Inglese,GMP03,"Global Organization Design And Hrm",Primo Semestre,"Luca Giustiniano"
/cattedreonline/corso/GMP09/0/LM19GMBASE/2024,0,2024,2,Inglese,GMP09,"Global Politics",Primo Semestre,"Raffaele Marchetti"
/cattedreonline/corso/M457/0/LMPAGEBASE/2024,0,2024,2,Inglese,M457,"Governance Of Digital Markets And Technologies In Europe",Primo Semestre,"Jose Carlos Mariategui Ezeta"
/cattedreonline/corso/M457/0/19MLMBASE/2024,0,2024,2,Inglese,M457,"Governance Of Digital Markets And Technologies In Europe",Primo Semestre,"Jose Carlos Mariategui Ezeta"
/cattedreonline/corso/GLGC01/0/L24GLOBASE/2024,0,2024,1,Inglese,GLGC01,"Grand Challenge (module I)",Annualità Singola,"Donato Greco / Manfredi Marciante"
/cattedreonline/corso/PPEGC01/A/L22PPEBASE/2024,A,2024,1,Inglese,PPEGC01,"Grand Challenge (module I)",Annualità Singola,"Kristina Stoeckl"
/cattedreonline/corso/PPEGC01/B/L22PPEBASE/2024,B,2024,1,Inglese,PPEGC01,"Grand Challenge (module I)",Annualità Singola,"Valeria Fabretti"
/cattedreonline/corso/SMIS19/0/LMSMICES/2024,0,2024,1,Inglese,SMIS19,"Green, Sustainable, Social And Development Finance",Secondo Semestre,"Costanza Consolandi / Andrea Roncella"
/cattedreonline/corso/M459/0/LMGAPBASE/2024,0,2024,2,Inglese,M459,"Healthcare Policies In Europe",Primo Semestre,"Maurizio Esposito"
/cattedreonline/corso/M459/0/LMPAGEEG/2024,0,2024,2,Inglese,M459,"Healthcare Policies In Europe",Primo Semestre,"Maurizio Esposito"
/cattedreonline/corso/M459/0/19MLMBASE/2024,0,2024,2,Inglese,M459,"Healthcare Policies In Europe",Primo Semestre,"Maurizio Esposito"
/cattedreonline/corso/PG02/0/LMPAGEBASE/2024,0,2024,1,Inglese,PG02,"Heritage, Tourism And Sustainable Economic Development Policies",Secondo Semestre,"Anna Pirri Valentini"
/cattedreonline/corso/M461/0/LM20IRBASE/2024,0,2024,2,Inglese,M461,"Heritage, Tourism And Sustainable Economic Development Policies",Primo Semestre,"Anna Pirri Valentini"
/cattedreonline/corso/M461/0/LMPAGECHPM/2024,0,2024,2,Inglese,M461,"Heritage, Tourism And Sustainable Economic Development Policies",Primo Semestre,"Anna Pirri Valentini"
/cattedreonline/corso/M361/0/LM20IRM/2024,0,2024,2,Inglese,M361,"History And Culture Of Mediterranean Countries",Primo Semestre,"Francesca Maria Corrao"
/cattedreonline/corso/ET39/0/1EEL2BASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar"
/cattedreonline/corso/ET39/0/L22PSBASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar"
/cattedreonline/corso/ET39/0/L21BABASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",Secondo Semestre,"Marc Lazar"
/cattedreonline/corso/ET39/0/L22PPEBASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar"
/cattedreonline/corso/ET39/0/L21BBBASE/2024,0,2024,3,Inglese,ET39,"History And Political Sociology Of France And Italy",II Semestre,"Marc Lazar"
/cattedreonline/corso/M456/0/LM20IRBASE/2024,0,2024,2,Inglese,M456,"History And Politics Of Usa",Primo Semestre,"Gregory Alegi"
/cattedreonline/corso/AQ7/0/L21BBBASE/2024,0,2024,3,Inglese,AQ7,"History Of Economic Thought And Policy",I Semestre,"Paolo Paesani / Annalisa Rosselli"
/cattedreonline/corso/SLH/0/LM20IRD/2024,0,2024,2,Inglese,SLH,"History Of International Relations",Primo Semestre,"Maria Elena Cavallaro"
/cattedreonline/corso/M444/0/LM20IRBASE/2024,0,2024,2,Inglese,M444,"History Of Italian Foreign Policy",Primo Semestre,"Antonio Varsori"
/cattedreonline/corso/GL02/0/L24GLOBASE/2024,0,2024,1,Inglese,GL02,"History Of Law",Primo Semestre,"Carlotta Latini / Annamaria Monti"
/cattedreonline/corso/T011/0/L22PPEBASE/2024,0,2024,3,Inglese,T011,"History Of Political Institutions",I Semestre,"Lorenzo Castellani"
/cattedreonline/corso/ET08/0/1EEL2BASE/2024,0,2024,3,Inglese,ET08,"Hotel Management",II Semestre,"Youngah Guahk"
/cattedreonline/corso/EH09/0/L22PSBASE/2024,0,2024,3,Italiano,EH09,"Il Patrimonio Artistico Italiano In Una Prospettiva Internazionale. Storia E Progetti",II Semestre,"Francesca Cappelletti"
/cattedreonline/corso/EH07/0/L22PSBASE/2024,0,2024,3,Italiano,EH07,"Il Pensiero Critico Come Genere Letterario",II Semestre,"Filippo La Porta"
/cattedreonline/corso/BA011/A/L21BABASE/2024,A,2024,2,Inglese,BA011,"Industrial Economics",Secondo Semestre,"Filippo Bontadini"
/cattedreonline/corso/BA011/B/L21BABASE/2024,B,2024,2,Inglese,BA011,"Industrial Economics",Secondo Semestre,"Filippo Bontadini"
/cattedreonline/corso/M375/0/LMPAGEEG/2024,0,2024,2,Inglese,M375,"Industrial Policy In Europe",Primo Semestre,"Gian Paolo Manzella / Marcella Panucci"
/cattedreonline/corso/254/A/1EEL2BASE/2024,A,2024,1,Italiano,254,"Informatica",II Semestre,"Luigi Laura"
/cattedreonline/corso/254/B/1EEL2BASE/2024,B,2024,1,Italiano,254,"Informatica",II Semestre,"Tania Di Mascio"
/cattedreonline/corso/254/C/1EEL2BASE/2024,C,2024,1,Italiano,254,"Informatica",II Semestre,"Fabio Dellutri"
/cattedreonline/corso/254/D/1EEL2BASE/2024,D,2024,1,Italiano,254,"Informatica",II Semestre,"Pierluigi Perrone"
/cattedreonline/corso/254/E/1EEL2BASE/2024,E,2024,1,Italiano,254,"Informatica",II Semestre,"Emilio Coppa"
/cattedreonline/corso/254/F/1EEL2BASE/2024,F,2024,1,Italiano,254,"Informatica",II Semestre,"Mauro Sozio"
/cattedreonline/corso/T046/A/L21BBBASE/2024,A,2024,2,Inglese,T046,"Information Systems",I Semestre,"Gianluigi Me"
/cattedreonline/corso/T046/B/L21BBBASE/2024,B,2024,2,Inglese,T046,"Information Systems",I Semestre,"Alessandra D'alisera"
/cattedreonline/corso/179/0/L22PSBASE/2024,0,2024,1,Italiano,179,"Inglese",Annualità Singola,"Giovanni Licata / Ian Andrew Nuttall / Mary Elizabeth Ward"
/cattedreonline/corso/SMIS15/0/LMSMIBMIN/2024,0,2024,1,Inglese,SMIS15,"Innovation Finance",Secondo Semestre,"Arturo Capasso / Adalberto Pellegrino"
/cattedreonline/corso/GPLI01/0/3GSLMDL/2024,0,2024,4,Inglese,GPLI01,"Innovation Law And Regulation",II Semestre,"Fabiana Di Porto / Riccardo Piselli"
/cattedreonline/corso/BI013/0/LM19KBI/2024,0,2024,2,Inglese,BI013,"Integrated Marketing Communication",Primo Semestre,"Stella Romagnoli"
/cattedreonline/corso/MRK08/0/LM19KBASE/2024,0,2024,1,Inglese,MRK08,"Integrated Marketing Communication",Secondo Semestre,"Andrea Pelaez Martinez"
/cattedreonline/corso/GPLI02/0/3GSLMDL/2024,0,2024,4,Inglese,GPLI02,"Intellectual Property",II Semestre,"Christophe Geiger"
/cattedreonline/corso/M012/0/19MLMMS/2024,0,2024,2,Inglese,M012,"Intellectual Property Rights",Primo Semestre,"Christophe Geiger"
/cattedreonline/corso/BA018/0/L21BABASE/2024,0,2024,3,Inglese,BA018,"Intellectual Property Rights",Primo Semestre,"Riccardo Piselli"
/cattedreonline/corso/M012/0/LM19GMBASE/2024,0,2024,2,Inglese,M012,"Intellectual Property Rights",Primo Semestre,"Christophe Geiger"
/cattedreonline/corso/LABVGP3/A/3GSLMBASE/2024,A,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Luciano Capitanio"
/cattedreonline/corso/LABVGP3/B/3GSLMBASE/2024,B,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Alessandro Lentini"
/cattedreonline/corso/LABVGP3/C/3GSLMBASE/2024,C,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Giuseppe D'acquisto"
/cattedreonline/corso/LABVGP3/D/3GSLMBASE/2024,D,2024,2,Italiano,LABVGP3,"Intelligenza Artificiale",I Semestre,"Valerio Rughetti"
/cattedreonline/corso/ET22/0/1EEL2BASE/2024,0,2024,3,Italiano,ET22,"Intelligenza Artificiale Per I Processi Decisionali",II Semestre,"Vittorio Carlei"
/cattedreonline/corso/LABVGP4/A/3GSLMBASE/2024,A,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Stefano Aterno"
/cattedreonline/corso/LABVGP4/B/3GSLMBASE/2024,B,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Nicola Lettieri"
/cattedreonline/corso/LABVGP4/C/3GSLMBASE/2024,C,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Stefano Aterno"
/cattedreonline/corso/LABVGP4/D/3GSLMBASE/2024,D,2024,2,Italiano,LABVGP4,"Intelligenza Artificiale, Machine Learning E Diritto",II Semestre,"Alessandro Del Ninno / Stefano Russo"
/cattedreonline/corso/LABGMPENG/0/LM19GMBASE/2024,0,2024,1,Inglese,LABGMPENG,"Intensive Pdw",Secondo Semestre,"Duane Anthony Gordon"
/cattedreonline/corso/EM32/0/19MLMBASE/2024,0,2024,2,Inglese,EM32,"International Accounting Standards",Primo Semestre,"Giorgio Alessio Acunzo / Paolo Pambuffetti"
/cattedreonline/corso/EM32/0/LM19WBASE/2024,0,2024,2,Inglese,EM32,"International Accounting Standards",Primo Semestre,"Giorgio Alessio Acunzo / Paolo Pambuffetti"
/cattedreonline/corso/ACE07/0/L21BABASE/2024,0,2024,2,Inglese,ACE07,"International And Eu Economic Law",Secondo Semestre,"Giuliana Lampo / Caterina Milo"
/cattedreonline/corso/M500/0/3GSLMDS/2024,0,2024,5,Inglese,M500,"International And European Taxation",I Semestre,"Alessio Persiani / Andrea Silvestri"
/cattedreonline/corso/M352/0/3GSLMDZ/2024,0,2024,5,Inglese,M352,"International Arbitration: Law And Practice",I Semestre,"Chiara Capalti / Carlo Ferdinando Emanuele"
/cattedreonline/corso/SS1/0/19MLMMM/2024,0,2024,2,Inglese,SS1,"International Business",Primo Semestre,"Antonio Majocchi"
/cattedreonline/corso/ET33/0/L22PPEBASE/2024,0,2024,3,Inglese,ET33,"International Economic Law",II Semestre,"Fulvio Maria Palombino"
/cattedreonline/corso/GPDI02/0/3GSLMDZ/2024,0,2024,4,Inglese,GPDI02,"International Economic Law",II Semestre,"Zachary Douglas / Maria Rosaria Mauro"
/cattedreonline/corso/AA7/0/L21BBEC/2024,0,2024,3,Inglese,AA7,"International Economics",II Semestre,"Alberto Petrucci"
/cattedreonline/corso/AA7/0/L21BABASE/2024,0,2024,3,Inglese,AA7,"International Economics",Secondo Semestre,"Alberto Petrucci"
/cattedreonline/corso/T080/0/L21BBMA/2024,0,2024,3,Inglese,T080,"International Economics",II Semestre,"Roberta De Santis / Cecilia Susanna Jona Lasinio"
/cattedreonline/corso/AA7/0/1EEL2BASE/2024,0,2024,3,Inglese,AA7,"International Economics",II Semestre,"Alberto Petrucci"
/cattedreonline/corso/M290/A/19MLMBASE/2024,A,2024,1,Inglese,M290,"International Economics",Secondo Semestre,"Luca De Benedictis"
/cattedreonline/corso/SHX/A/LM20IRBASE/2024,A,2024,1,Inglese,SHX,"International Economics",Secondo Semestre,"Paolo D'imperio / Giuseppe De Arcangelis"
/cattedreonline/corso/SHX/B/LM20IRBASE/2024,B,2024,1,Inglese,SHX,"International Economics",Secondo Semestre,"Marco Magnani"
/cattedreonline/corso/M290/B/19MLMBASE/2024,B,2024,1,Inglese,M290,"International Economics",Secondo Semestre,"Gianfranco Di Vaio"
/cattedreonline/corso/SI0/0/19FLM1B/2024,0,2024,2,Inglese,SI0,"International Finance",Primo Semestre,"Guido Traficante"
/cattedreonline/corso/SI0/0/LM19WBASE/2024,0,2024,2,Inglese,SI0,"International Finance",Primo Semestre,"Guido Traficante"
/cattedreonline/corso/M247/A/LM19WBASE/2024,A,2024,1,Inglese,M247,"International Financial Economics",Secondo Semestre,"Guido Traficante"
/cattedreonline/corso/M247/B/LM19WBASE/2024,B,2024,1,Inglese,M247,"International Financial Economics",Secondo Semestre,"Giuseppe De Arcangelis"
/cattedreonline/corso/M132/0/19MLMMM/2024,0,2024,2,Inglese,M132,"International Human Resource Management",Primo Semestre,"Fabian Kurt Falk Homberg"
/cattedreonline/corso/GMP10/0/LM19GMBASE/2024,0,2024,2,Inglese,GMP10,"International Institutions And Global Governance",Primo Semestre,"Maria Rosaria Mauro"
/cattedreonline/corso/GL08/0/L24GLOBASE/2024,0,2024,1,Inglese,GL08,"International Law",Secondo Semestre,"Johannes Antonius Maria Klabbers / Jorge Enrique Vinuales"
/cattedreonline/corso/T009/A/L22PPEBASE/2024,A,2024,2,Inglese,T009,"International Law",II Semestre,"Pierfrancesco Rossi / Jorge Enrique Vinuales"
/cattedreonline/corso/T009/B/L22PPEBASE/2024,B,2024,2,Inglese,T009,"International Law",II Semestre,"Zachary Douglas"
/cattedreonline/corso/DSM10/0/LMDSMBASE/2024,0,2024,2,Inglese,DSM10,"International Operations And Global Supply Chain",Primo Semestre,"Lorenza Morandini"
/cattedreonline/corso/M284/0/LM19KBASE/2024,0,2024,2,Inglese,M284,"International Operations And Supply Chain",Primo Semestre,"Emanuela Delbufalo / Maria Jell-ojobor"
/cattedreonline/corso/M284/0/19MLMMS/2024,0,2024,2,Inglese,M284,"International Operations And Supply Chain",Primo Semestre,"Emanuela Delbufalo / Maria Jell-ojobor"
/cattedreonline/corso/M070/A/LM20IRBASE/2024,A,2024,1,Inglese,M070,"International Organization And Human Rights",Secondo Semestre,"Donato Greco"
/cattedreonline/corso/M070/B/LM20IRBASE/2024,B,2024,1,Inglese,M070,"International Organization And Human Rights",Secondo Semestre,"Loris Marotti / Giuseppe Pascale"
/cattedreonline/corso/ET27/0/3GSLMDZ/2024,0,2024,5,Inglese,ET27,"International Organizations",I Semestre,"Andrea Insolia"
/cattedreonline/corso/M355/0/LM20IRD/2024,0,2024,2,Inglese,M355,"International Political Theory",Primo Semestre,"Valentina Gentile"
/cattedreonline/corso/ACE03/0/L21BABASE/2024,0,2024,2,Inglese,ACE03,"International Politics And Business",Primo Semestre,"Raffaele Marchetti / Manfredi Valeriani"
/cattedreonline/corso/MNG01/0/LM19WBASE/2024,0,2024,2,Inglese,MNG01,"International Project Finance & Sustainability",Primo Semestre,"Federico Merola"
/cattedreonline/corso/MNG01/0/19MLMMS/2024,0,2024,2,Inglese,MNG01,"International Project Finance & Sustainability",Primo Semestre,"Federico Merola"
/cattedreonline/corso/T008/A/L22PPEBASE/2024,A,2024,2,Inglese,T008,"International Relations",I Semestre,"Silvia Menegazzi"
/cattedreonline/corso/T008/B/L22PPEBASE/2024,B,2024,2,Inglese,T008,"International Relations",I Semestre,"Raffaele Marchetti"
/cattedreonline/corso/SJO/0/LM19WBASE/2024,0,2024,2,Inglese,SJO,"International Trade And Commercial Policies",Primo Semestre,"Stefano Manzocchi"
/cattedreonline/corso/SJO/0/LMEFIAE/2024,0,2024,2,Inglese,SJO,"International Trade And Commercial Policies",Primo Semestre,"Stefano Manzocchi"
/cattedreonline/corso/SJO/0/19MLMBASE/2024,0,2024,2,Inglese,SJO,"International Trade And Commercial Policies",Primo Semestre,"Stefano Manzocchi"
/cattedreonline/corso/GMP08/0/LM19GMBASE/2024,0,2024,1,Inglese,GMP08,"International Trade Law",Secondo Semestre,"Domenico Pauciulo / Elena Terrizzi"
/cattedreonline/corso/DSM02/0/LMDSMBASE/2024,0,2024,1,Inglese,DSM02,"Internet And Network Economics",Secondo Semestre,"Filippo Bontadini / Maria Savona"
/cattedreonline/corso/GL07/0/L24GLOBASE/2024,0,2024,1,Inglese,GL07,"Introduction To Accounting",Secondo Semestre,"Riccardo Tiscini"
/cattedreonline/corso/857/A/L21BBBASE/2024,A,2024,1,Inglese,857,"Introduction To Business Economics",I Semestre,"Giuseppe Maria Bifulco / Francesca Di Pietro"
/cattedreonline/corso/857/B/L21BBBASE/2024,B,2024,1,Inglese,857,"Introduction To Business Economics",I Semestre,"Valerio Pelucco"
/cattedreonline/corso/BA04/A/L21BABASE/2024,A,2024,1,Inglese,BA04,"Introduction To Business Law",Primo Semestre,"Raffaele Felicetti"
/cattedreonline/corso/BA04/B/L21BABASE/2024,B,2024,1,Inglese,BA04,"Introduction To Business Law",Primo Semestre,"Raffaele Felicetti"
/cattedreonline/corso/TDS03/0/LAIMBASE/2024,0,2024,1,Inglese,TDS03,"Introduction To Computer Programming",Primo Semestre,"Alessio Martino"
/cattedreonline/corso/ACE10/0/L21BABASE/2024,0,2024,2,Inglese,ACE10,"Introduction To Computing, Artificial Intelligence And Biotechnology",Secondo Semestre,"Fabio Angeletti"
/cattedreonline/corso/ACE04/0/L21BABASE/2024,0,2024,2,Inglese,ACE04,"Introduction To International Business",Primo Semestre,"Alessandra Perri"
/cattedreonline/corso/T032/0/L21BBMA/2024,0,2024,3,Inglese,T032,"Io & Competition Theory",I Semestre,"Antonio Buttà / Emanuele Tarantino"
/cattedreonline/corso/037/A/L22PSBASE/2024,A,2024,1,Italiano,037,"Istituzioni Di Diritto Pubblico",II Semestre,"Angelo Junior Golia"
/cattedreonline/corso/197/A/3GSLMBASE/2024,A,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Marco Urbano Sperandio"
/cattedreonline/corso/197/B/3GSLMBASE/2024,B,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Maria Floriana Cursi"
/cattedreonline/corso/197/C/3GSLMBASE/2024,C,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Valeria Di Nisio / Paola Santini"
/cattedreonline/corso/197/D/3GSLMBASE/2024,D,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Santino Vincenzo Mannino"
/cattedreonline/corso/197/E/3GSLMBASE/2024,E,2024,1,Italiano,197,"Istituzioni Di Diritto Romano",II Semestre,"Natale Rampazzo"
/cattedreonline/corso/MRK01/0/LM19KBASE/2024,0,2024,1,Inglese,MRK01,"Key Topics In Marketing",Primo Semestre,"Rumen Ivaylov Pozharliev"
/cattedreonline/corso/T057/A/L22PPEBASE/2024,A,2024,1,Inglese,T057,"Lab Of Computer Skills",I Semestre,"Luigi Laura"
/cattedreonline/corso/T057/B/L22PPEBASE/2024,B,2024,1,Inglese,T057,"Lab Of Computer Skills",I Semestre,"Luigi Laura"
/cattedreonline/corso/T054/A/L22PPEBASE/2024,A,2024,2,Inglese,T054,"Lab Of Data Analysis For Economics And Political Sciences",Annualità Singola,"Francesco Salate Santone"
/cattedreonline/corso/T054/B/L22PPEBASE/2024,B,2024,2,Inglese,T054,"Lab Of Data Analysis For Economics And Political Sciences",Annualità Singola,"Marco Pini"
/cattedreonline/corso/T056V/A/L22PSBASE/2024,A,2024,1,Italiano,T056V,"Laboratorio Di Abilita' Informatiche",I Semestre,"Luigi Laura"
/cattedreonline/corso/T056V/B/L22PSBASE/2024,B,2024,1,Italiano,T056V,"Laboratorio Di Abilita' Informatiche",I Semestre,"Luigi Laura"
/cattedreonline/corso/T053V/A/L22PSBASE/2024,A,2024,2,Italiano,T053V,"Laboratorio Di Analisi Dei Dati Per Le Scienze Politiche, Economiche E Sociali",Annualità Singola,"Francesca Sica"
/cattedreonline/corso/T053V/B/L22PSBASE/2024,B,2024,2,Italiano,T053V,"Laboratorio Di Analisi Dei Dati Per Le Scienze Politiche, Economiche E Sociali",Annualità Singola,"Francesca Sica"
/cattedreonline/corso/SMDIM00021/0/L21BBBASE/2024,0,2024,2,Italiano,SMDIM00021,"Laboratorio Di Analisi Di Dati Economici E Aziendali",II Semestre,"Alessandro Rinaldi"
/cattedreonline/corso/SMDIM00021/0/1EEL2BASE/2024,0,2024,2,Italiano,SMDIM00021,"Laboratorio Di Analisi Di Dati Economici E Aziendali",II Semestre,"Alessandro Rinaldi"
/cattedreonline/corso/LABVGP2/A/3GSLMBASE/2024,A,2024,1,Italiano,LABVGP2,"Laboratorio Di Informatica Giuridica",II Semestre,"Gianluigi Ciacci"
/cattedreonline/corso/LABVGP2/B/3GSLMBASE/2024,B,2024,1,Italiano,LABVGP2,"Laboratorio Di Informatica Giuridica",II Semestre,"Matteo Di Raimondo"
/cattedreonline/corso/LABVGP2/C/3GSLMBASE/2024,C,2024,1,Italiano,LABVGP2,"Laboratorio Di Informatica Giuridica",II Semestre,"Patrizia Beraldi / Vincenzo Greco"
